"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered__water_heater","gas_water_heater","electric_water_heater___peak_hou","electric_water_heater___off_peak","gas","natural_gas","hybrid","electric___peak_hours","electric___off_peak_hours","jetfuel","waste","tcf","acf"
"10859",403,2,"shower - short","count",5,98,6e-05,0,0,0,0,0,0,0,0,0,0,6e-05,6e-05
"10860",403,2,"shower - long (> 3 min)","count",12,82,0.000204,0,0,0,0,0,0,0,0,0,0,0.000204,0.000204
"10861",403,2,"bath","count",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"10862",403,2,"wash-up","count",34,30,0.000136,0,0,0,0,0,0,0,0,0,0,0.000136,0.000136
"10863",403,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"10864",403,3,"use of clothes washer","count",6,38,0.000198,0,0,0,0,0.000924,0,0.000612,0.000558,0,0,0.002292,0.000573
"10865",403,3,"use of clothes dryer","count",4,16,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"10866",403,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10867",403,3,"use of  oven","count",11,40,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"10868",403,3,"use of self-clean feature of electric oven","count",3,20,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"10869",403,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10870",403,4,"TV/computer use","count",63,27,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"10871",403,5,"air travel - large plane","miles",3247,43,0,0,0,0,0,0,0,0,0,0.581213,0,0.581213,0.581213
"10872",403,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10873",403,5,"car trips- self only","miles",428,54,0,0,0,0,0.235828,0,0,0,0,0,0,0.235828,0.235828
"10874",403,5,"car trips - driver and self","miles",27,38,0,0,0,0,0.014958,0,0,0,0,0,0,0.014958,0.014958
"10875",403,5,"car trips - 2+ people with multiple end points","miles",10,0,0,0,0,0,0.00354,0,0,0,0,0,0,0.00354,0.00354
"10876",403,5,"trips using public ground transportation","bags",13,55,0,0,0,0,0.003588,0,0,0,0,0,0,0.003588,0.003588
"10877",403,6,"bags of garbage disposed","bags",24,47,0,0,0,0,0,0,0,0,0,0,1.0056,1.0056,1.0056
"10878",403,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10879",403,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10880",403,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10881",403,6,"large items disposed","items",1,15,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"10882",404,1,"Household heating => 70F","count",1,76,0,0,0,0,0,0.000436,0,0.00065,0.000542,0,0,0.001628,0.000542666666666667
"10883",404,1,"Household heating < 70F","count",6,63,0,0,0,0,0,0.005232,0,0.005538,0.005406,0,0,0.016176,0.005392
"10884",404,1,"Use of heat pump","count",0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"10885",404,1,"Use of air conditioner","count",29,51,0,0,0,0,0,0.017342,0,0.23142,0.020909,0,0,0.269671,0.0898903333333333
"10886",404,2,"shower - short","count",4,82,4.8e-05,0,0.000928,0.000796,0,0,0,0,0,0,0,0.001772,0.000590666666666667
"10887",404,2,"shower - long (> 3 min)","count",21,73,0.000357,0,0.007434,0.006552,0,0,0,0,0,0,0,0.014343,0.004781
"10888",404,2,"bath","count",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"10889",404,2,"wash-up","count",48,35,0.000192,0,0.003216,0.00264,0,0,0,0,0,0,0,0.006048,0.002016
"10890",404,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"10891",404,3,"use of clothes washer","count",6,37,0.000198,0,0.002598,0.002292,0,0.000924,0,0.000612,0.000558,0,0,0.007182,0.001197
"10892",404,3,"use of clothes dryer","count",2,13,0,0,0,0,0,0.000374,0,0.000264,0.000244,0,0,0.000882,0.000294
"10893",404,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10894",404,3,"use of  oven","count",11,37,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"10895",404,3,"use of self-clean feature of electric oven","count",2,15,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"10896",404,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10897",404,4,"TV/computer use","count",63,31,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"10898",404,5,"air travel - large plane","miles",2304,41,0,0,0,0,0,0,0,0,0,0.412416,0,0.412416,0.412416
"10899",404,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10900",404,5,"car trips- self only","miles",431,55,0,0,0,0,0.237481,0,0,0,0,0,0,0.237481,0.237481
"10901",404,5,"car trips - driver and self","miles",28,19,0,0,0,0,0.015512,0,0,0,0,0,0,0.015512,0.015512
"10902",404,5,"car trips - 2+ people with multiple end points","miles",19,0,0,0,0,0,0.006726,0,0,0,0,0,0,0.006726,0.006726
"10903",404,5,"trips using public ground transportation","bags",19,48,0,0,0,0,0.005244,0,0,0,0,0,0,0.005244,0.005244
"10904",404,6,"bags of garbage disposed","bags",21,42,0,0,0,0,0,0,0,0,0,0,0.8799,0.8799,0.8799
"10905",404,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10906",404,6,"bags of compost deposited (negative CF)","bags",5,11,0,0,0,0,0,0,0,0,0,0,-0.2095,-0.2095,-0.2095
"10907",404,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10908",404,6,"large items disposed","items",2,14,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"10909",405,1,"Household heating => 70F","hours",6,64,0,0,0,0,0,0.002616,0,0.0039,0.003252,0,0,0.009768,0.003256
"10910",405,1,"Household heating < 70F","hours",7,85,0,0,0,0,0,0.006104,0,0.006461,0.006307,0,0,0.018872,0.00629066666666667
"10911",405,1,"Use of heat pump","hours",0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"10912",405,1,"Use of air conditioner","hours",24,58,0,0,0,0,0,0.014352,0,0.19152,0.017304,0,0,0.223176,0.074392
"10913",405,2,"shower - short","count",7,83,0,0,0,0.001393,0,0,0,0,0,0,0,0.001393,0.001393
"10914",405,2,"shower - long (> 3 min)","count",32,89,0,0,0,0.009984,0,0,0,0,0,0,0,0.009984,0.009984
"10915",405,2,"bath","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"10916",405,2,"wash-up","count",51,32,0,0,0,0.002805,0,0,0,0,0,0,0,0.002805,0.002805
"10917",405,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"10918",405,3,"use of clothes washer","count",4,41,0,0,0,0.001528,0,0.000616,0,0.000408,0.000372,0,0,0.002924,0.000731
"10919",405,3,"use of clothes dryer","count",2,21,0,0,0,0,0,0.000374,0,0.000264,0.000244,0,0,0.000882,0.000294
"10920",405,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10921",405,3,"use of  oven","count",9,36,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"10922",405,3,"use of self-clean feature of electric oven","count",1,20,0,0,0,0,0,0,0,0.000199,0.000178,0,0,0.000377,0.0001885
"10923",405,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10924",405,4,"TV/computer use","count",58,27,0,0,0,0,0,0,0,0.000116,0.000116,0,0,0.000232,0.000116
"10925",405,5,"air travel - large plane","miles",2300,51,0,0,0,0,0,0,0,0,0,0.4117,0,0.4117,0.4117
"10926",405,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10927",405,5,"car trips- self only","miles",291,51,0,0,0,0,0.160341,0,0.220287,0,0,0,0,0.380628,0.190314
"10928",405,5,"car trips - driver and self","miles",22,20,0,0,0,0,0.012188,0,0.017182,0,0,0,0,0.02937,0.014685
"10929",405,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10930",405,5,"trips using public ground transportation","bags",15,51,0,0,0,0,0.00414,0,0,0,0,0,0,0.00414,0.00414
"10931",405,6,"bags of garbage disposed","bags",18,51,0,0,0,0,0,0,0,0,0,0,0.7542,0.7542,0.7542
"10932",405,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10933",405,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10934",405,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10935",405,6,"large items disposed","items",1,20,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"10936",406,1,"Household heating => 70F","count",4,80,0,0,0,0,0,0.001744,0,0.0026,0.002168,0,0,0.006512,0.00217066666666667
"10937",406,1,"Household heating < 70F","count",6,69,0,0,0,0,0,0.005232,0,0.005538,0.005406,0,0,0.016176,0.005392
"10938",406,1,"Use of heat pump","count",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"10939",406,1,"Use of air conditioner","count",26,58,0,0,0,0,0,0.015548,0,0.20748,0.018746,0,0,0.241774,0.0805913333333333
"10940",406,2,"shower - short","count",2,95,0,0,0.000464,0,0,0,0,0,0,0,0,0.000464,0.000464
"10941",406,2,"shower - long (> 3 min)","count",27,73,0,0,0.009558,0,0,0,0,0,0,0,0,0.009558,0.009558
"10942",406,2,"bath","count",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"10943",406,2,"wash-up","count",41,42,0,0,0.002747,0,0,0,0,0,0,0,0,0.002747,0.002747
"10944",406,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"10945",406,3,"use of clothes washer","count",4,37,0,0,0.001732,0,0,0.000616,0,0.000408,0.000372,0,0,0.003128,0.000782
"10946",406,3,"use of clothes dryer","count",2,13,0,0,0,0,0,0.000374,0,0.000264,0.000244,0,0,0.000882,0.000294
"10947",406,3,"use of cooking range","count",10,0,0,0,0,0,0,0.00201,0,0.00142,0.00135,0,0,0.00478,0.00159333333333333
"10948",406,3,"use of  oven","count",10,41,0,0,0,0,0,0.00255,0,0.00162,0.0015,0,0,0.00567,0.00189
"10949",406,3,"use of self-clean feature of electric oven","count",4,14,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"10950",406,3,"Small kitchen appliance in the home","count",52,0,0,0,0,0,0,0,0,0.002808,0.002132,0,0,0.00494,0.00247
"10951",406,4,"TV/computer use","count",63,30,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"10952",406,5,"air travel - large plane","miles",2065,41,0,0,0,0,0,0,0,0,0,0.369635,0,0.369635,0.369635
"10953",406,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10954",406,5,"car trips- self only","miles",449,45,0,0,0,0,0.247399,0,0.339893,0,0,0,0,0.587292,0.293646
"10955",406,5,"car trips - driver and self","miles",32,36,0,0,0,0,0.017728,0,0.024992,0,0,0,0,0.04272,0.02136
"10956",406,5,"car trips - 2+ people with multiple end points","miles",13,0,0,0,0,0,0.004602,0,0.00273,0,0,0,0,0.007332,0.003666
"10957",406,5,"trips using public ground transportation","bags",16,61,0,0,0,0,0.004416,0,0,0,0,0,0,0.004416,0.004416
"10958",406,6,"bags of garbage disposed","bags",28,46,0,0,0,0,0,0,0,0,0,0,1.1732,1.1732,1.1732
"10959",406,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10960",406,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10961",406,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10962",406,6,"large items disposed","items",2,14,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"10963",407,1,"Household heating => 70F","hours",2,88,0,0,0,0,0,0.000872,0,0.0013,0.001084,0,0,0.003256,0.00108533333333333
"10964",407,1,"Household heating < 70F","hours",3,74,0,0,0,0,0,0.002616,0,0.002769,0.002703,0,0,0.008088,0.002696
"10965",407,1,"Use of heat pump","hours",-5,44,0,0,0,0,0,-0.00537,0,-0.006145,-0.00594,0,0,-0.017455,-0.00581833333333333
"10966",407,1,"Use of air conditioner","hours",27,56,0,0,0,0,0,0.016146,0,0.21546,0.019467,0,0,0.251073,0.083691
"10967",407,2,"shower - short","count",8,82,9.6e-05,0.000816,0.001856,0.001592,0,0,0,0,0,0,0,0.00436,0.00109
"10968",407,2,"shower - long (> 3 min)","count",22,82,0.000374,0.003278,0.007788,0.006864,0,0,0,0,0,0,0,0.018304,0.004576
"10969",407,2,"bath","count",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"10970",407,2,"wash-up","count",42,37,0.000168,0.001764,0.002814,0.00231,0,0,0,0,0,0,0,0.007056,0.001764
"10971",407,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"10972",407,3,"use of clothes washer","count",5,35,0.000165,0.000995,0.002165,0.00191,0,0.00077,0,0.00051,0.000465,0,0,0.00698,0.000997142857142857
"10973",407,3,"use of clothes dryer","count",3,19,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"10974",407,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10975",407,3,"use of  oven","count",8,36,0,0,0,0,0,0.00204,0,0.001296,0.0012,0,0,0.004536,0.001512
"10976",407,3,"use of self-clean feature of electric oven","count",2,16,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"10977",407,3,"Small kitchen appliance in the home","count",60,0,0,0,0,0,0,0,0,0.00324,0.00246,0,0,0.0057,0.00285
"10978",407,4,"TV/computer use","count",63,22,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"10979",407,5,"air travel - large plane","miles",2369,46,0,0,0,0,0,0,0,0,0,0.424051,0,0.424051,0.424051
"10980",407,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10981",407,5,"car trips- self only","miles",354,56,0,0,0,0,0.195054,0,0.267978,0,0,0,0,0.463032,0.231516
"10982",407,5,"car trips - driver and self","miles",10,26,0,0,0,0,0.00554,0,0.00781,0,0,0,0,0.01335,0.006675
"10983",407,5,"car trips - 2+ people with multiple end points","miles",16,0,0,0,0,0,0.005664,0,0.00336,0,0,0,0,0.009024,0.004512
"10984",407,5,"trips using public ground transportation","bags",14,45,0,0,0,0,0.003864,0,0,0,0,0,0,0.003864,0.003864
"10985",407,6,"bags of garbage disposed","bags",21,45,0,0,0,0,0,0,0,0,0,0,0.8799,0.8799,0.8799
"10986",407,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10987",407,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10988",407,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10989",407,6,"large items disposed","items",1,16,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"10990",408,1,"Household heating => 70F","count",3,85,0,0,0,0,0,0.001308,0,0.00195,0.001626,0,0,0.004884,0.001628
"10991",408,1,"Household heating < 70F","count",1,87,0,0,0,0,0,0.000872,0,0.000923,0.000901,0,0,0.002696,0.000898666666666667
"10992",408,1,"Use of heat pump","count",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"10993",408,1,"Use of air conditioner","count",14,56,0,0,0,0,0,0.008372,0,0.11172,0.010094,0,0,0.130186,0.0433953333333333
"10994",408,2,"shower - short","count",5,85,0,0.00051,0,0,0,0,0,0,0,0,0,0.00051,0.00051
"10995",408,2,"shower - long (> 3 min)","count",13,90,0,0.001937,0,0,0,0,0,0,0,0,0,0.001937,0.001937
"10996",408,2,"bath","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"10997",408,2,"wash-up","count",51,40,0,0.002142,0,0,0,0,0,0,0,0,0,0.002142,0.002142
"10998",408,3,"use of dishwasher","count",14,24,0,0.00231,0,0,0,0,0,0.001176,0.001092,0,0,0.004578,0.001526
"10999",408,3,"use of clothes washer","count",6,38,0,0.001194,0,0,0,0.000924,0,0.000612,0.000558,0,0,0.003288,0.000822
"11000",408,3,"use of clothes dryer","count",1,14,0,0,0,0,0,0.000187,0,0.000132,0.000122,0,0,0.000441,0.000147
"11001",408,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11002",408,3,"use of  oven","count",9,38,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"11003",408,3,"use of self-clean feature of electric oven","count",2,18,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"11004",408,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11005",408,4,"TV/computer use","count",64,27,0,0,0,0,0,0,0,0.000128,0.000128,0,0,0.000256,0.000128
"11006",408,5,"air travel - large plane","miles",3249,50,0,0,0,0,0,0,0,0,0,0.581571,0,0.581571,0.581571
"11007",408,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11008",408,5,"car trips- self only","miles",332,49,0,0,0,0,0.182932,0,0,0,0,0,0,0.182932,0.182932
"11009",408,5,"car trips - driver and self","miles",33,33,0,0,0,0,0.018282,0,0,0,0,0,0,0.018282,0.018282
"11010",408,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011",408,5,"trips using public ground transportation","bags",19,43,0,0,0,0,0.005244,0,0,0,0,0,0,0.005244,0.005244
"11012",408,6,"bags of garbage disposed","bags",26,46,0,0,0,0,0,0,0,0,0,0,1.0894,1.0894,1.0894
"11013",408,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11014",408,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11015",408,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11016",408,6,"large items disposed","items",1,14,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"11017",409,1,"Household heating => 70F","hours",7,80,0,0,0,0,0,0.003052,0,0.00455,0.003794,0,0,0.011396,0.00379866666666667
"11018",409,1,"Household heating < 70F","hours",2,69,0,0,0,0,0,0.001744,0,0.001846,0.001802,0,0,0.005392,0.00179733333333333
"11019",409,1,"Use of heat pump","hours",0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"11020",409,1,"Use of air conditioner","hours",12,49,0,0,0,0,0,0.007176,0,0.09576,0.008652,0,0,0.111588,0.037196
"11021",409,2,"shower - short","count",2,97,2.4e-05,0.000204,0.000464,0,0,0,0,0,0,0,0,0.000692,0.000230666666666667
"11022",409,2,"shower - long (> 3 min)","count",21,92,0.000357,0.003129,0.007434,0,0,0,0,0,0,0,0,0.01092,0.00364
"11023",409,2,"bath","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"11024",409,2,"wash-up","count",45,44,0.00018,0.00189,0.003015,0,0,0,0,0,0,0,0,0.005085,0.001695
"11025",409,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"11026",409,3,"use of clothes washer","count",7,34,0.000231,0.001393,0.003031,0,0,0.001078,0,0.000714,0.000651,0,0,0.007098,0.001183
"11027",409,3,"use of clothes dryer","count",4,18,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"11028",409,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11029",409,3,"use of  oven","count",8,39,0,0,0,0,0,0.00204,0,0.001296,0.0012,0,0,0.004536,0.001512
"11030",409,3,"use of self-clean feature of electric oven","count",2,13,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"11031",409,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11032",409,4,"TV/computer use","count",62,27,0,0,0,0,0,0,0,0.000124,0.000124,0,0,0.000248,0.000124
"11033",409,5,"air travel - large plane","miles",3165,48,0,0,0,0,0,0,0,0,0,0.566535,0,0.566535,0.566535
"11034",409,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11035",409,5,"car trips- self only","miles",361,55,0,0,0,0,0.198911,0,0.273277,0,0,0,0,0.472188,0.236094
"11036",409,5,"car trips - driver and self","miles",28,25,0,0,0,0,0.015512,0,0.021868,0,0,0,0,0.03738,0.01869
"11037",409,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11038",409,5,"trips using public ground transportation","bags",12,61,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"11039",409,6,"bags of garbage disposed","bags",20,44,0,0,0,0,0,0,0,0,0,0,0.838,0.838,0.838
"11040",409,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11041",409,6,"bags of compost deposited (negative CF)","bags",3,6,0,0,0,0,0,0,0,0,0,0,-0.1257,-0.1257,-0.1257
"11042",409,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11043",409,6,"large items disposed","items",2,12,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"11044",410,1,"Household heating => 70F","count",9,85,0,0,0,0,0,0.003924,0,0.00585,0.004878,0,0,0.014652,0.004884
"11045",410,1,"Household heating < 70F","count",4,66,0,0,0,0,0,0.003488,0,0.003692,0.003604,0,0,0.010784,0.00359466666666667
"11046",410,1,"Use of heat pump","count",0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"11047",410,1,"Use of air conditioner","count",19,40,0,0,0,0,0,0.011362,0,0.15162,0.013699,0,0,0.176681,0.0588936666666667
"11048",410,2,"shower - short","count",5,98,0,0.00051,0,0.000995,0,0,0,0,0,0,0,0.001505,0.0007525
"11049",410,2,"shower - long (> 3 min)","count",15,88,0,0.002235,0,0.00468,0,0,0,0,0,0,0,0.006915,0.0034575
"11050",410,2,"bath","count",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"11051",410,2,"wash-up","count",50,33,0,0.0021,0,0.00275,0,0,0,0,0,0,0,0.00485,0.002425
"11052",410,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"11053",410,3,"use of clothes washer","count",2,37,0,0.000398,0,0.000764,0,0.000308,0,0.000204,0.000186,0,0,0.00186,0.000372
"11054",410,3,"use of clothes dryer","count",1,11,0,0,0,0,0,0.000187,0,0.000132,0.000122,0,0,0.000441,0.000147
"11055",410,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11056",410,3,"use of  oven","count",9,38,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"11057",410,3,"use of self-clean feature of electric oven","count",3,20,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"11058",410,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11059",410,4,"TV/computer use","count",63,31,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"11060",410,5,"air travel - large plane","miles",3588,48,0,0,0,0,0,0,0,0,0,0.642252,0,0.642252,0.642252
"11061",410,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11062",410,5,"car trips- self only","miles",457,43,0,0,0,0,0.251807,0,0.345949,0,0,0,0,0.597756,0.298878
"11063",410,5,"car trips - driver and self","miles",40,38,0,0,0,0,0.02216,0,0.03124,0,0,0,0,0.0534,0.0267
"11064",410,5,"car trips - 2+ people with multiple end points","miles",16,0,0,0,0,0,0.005664,0,0.00336,0,0,0,0,0.009024,0.004512
"11065",410,5,"trips using public ground transportation","bags",13,55,0,0,0,0,0.003588,0,0,0,0,0,0,0.003588,0.003588
"11066",410,6,"bags of garbage disposed","bags",23,47,0,0,0,0,0,0,0,0,0,0,0.9637,0.9637,0.9637
"11067",410,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11068",410,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11069",410,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11070",410,6,"large items disposed","items",1,17,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"11071",411,1,"Household heating => 70F","hours",10,88,0,0,0,0,0,0.00436,0,0.0065,0.00542,0,0,0.01628,0.00542666666666667
"11072",411,1,"Household heating < 70F","hours",1,89,0,0,0,0,0,0.000872,0,0.000923,0.000901,0,0,0.002696,0.000898666666666667
"11073",411,1,"Use of heat pump","hours",0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"11074",411,1,"Use of air conditioner","hours",25,55,0,0,0,0,0,0.01495,0,0.1995,0.018025,0,0,0.232475,0.0774916666666667
"11075",411,2,"shower - short","count",2,88,2.4e-05,0.000204,0.000464,0.000398,0,0,0,0,0,0,0,0.00109,0.0002725
"11076",411,2,"shower - long (> 3 min)","count",10,91,0.00017,0.00149,0.00354,0.00312,0,0,0,0,0,0,0,0.00832,0.00208
"11077",411,2,"bath","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"11078",411,2,"wash-up","count",51,28,0.000204,0.002142,0.003417,0.002805,0,0,0,0,0,0,0,0.008568,0.002142
"11079",411,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"11080",411,3,"use of clothes washer","count",2,40,6.6e-05,0.000398,0.000866,0.000764,0,0.000308,0,0.000204,0.000186,0,0,0.002792,0.000398857142857143
"11081",411,3,"use of clothes dryer","count",3,12,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"11082",411,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11083",411,3,"use of  oven","count",10,37,0,0,0,0,0,0.00255,0,0.00162,0.0015,0,0,0.00567,0.00189
"11084",411,3,"use of self-clean feature of electric oven","count",4,12,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"11085",411,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11086",411,4,"TV/computer use","count",61,30,0,0,0,0,0,0,0,0.000122,0.000122,0,0,0.000244,0.000122
"11087",411,5,"air travel - large plane","miles",3315,46,0,0,0,0,0,0,0,0,0,0.593385,0,0.593385,0.593385
"11088",411,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
